ano,scd,scod,scmd,nie_malla_modi_id,iv_malla_modi_id,poblacion,grupo_poblacion
2007,32,56,213,1630332,148231,1,A
2007,32,56,213,1630332,148911,1,A
2007,32,56,213,1630332,148910,1,A
2008,96,63,165,1630332,148232,1,A
2008,96,63,165,1630332,148231,1,A
2008,96,63,165,1630332,148911,1,A
2008,96,63,165,1630332,148910,1,A
2009,88,64,229,1630332,148232,1,A
2009,88,64,229,1630332,148231,1,A
2009,88,64,229,1630332,148911,1,A
2009,88,64,229,1630332,148910,1,A
2010,64,72,157,1630332,148232,1,A
2010,64,72,157,1630332,148231,1,A
2010,64,72,157,1630332,148911,1,A
2010,64,72,157,1630332,148910,1,A
2011,24,40,133,1630332,148232,1,A
2011,24,40,133,1630332,148231,1,A
2011,24,40,133,1630332,148911,1,A
2011,24,40,133,1630332,148910,1,A
2012,16,0,0,1630332,148232,1,A
2012,16,0,0,1630332,148231,1,A
2012,16,0,0,1630332,148911,1,A
2012,16,0,0,1630332,148910,1,A
2001,48,48,171,1632733,149588,1,A
2001,48,48,171,1632733,149587,1,A
2001,48,48,171,1632733,150267,1,A
2001,48,48,171,1632733,150266,1,A
2002,104,16,165,1632733,149588,1,A
2002,104,16,165,1632733,149587,1,A
2002,104,16,165,1632733,150267,1,A
2002,104,16,165,1632733,150266,1,A
2003,40,72,189,1632733,149588,1,A
2003,40,72,189,1632733,149587,1,A
2003,40,72,189,1632733,150267,1,A
2003,40,72,189,1632733,150266,1,A
2004,72,79,165,1632733,149588,1,A
2004,72,79,165,1632733,149587,1,A
2004,72,79,165,1632733,150267,1,A
2004,72,79,165,1632733,150266,1,A
2005,96,64,173,1632733,149588,1,A
2005,96,64,173,1632733,149587,1,A
2005,96,64,173,1632733,150267,1,A
2005,96,64,173,1632733,150266,1,A
2006,32,72,125,1632733,149588,1,A
2006,32,72,125,1632733,149587,1,A
2006,32,72,125,1632733,150267,1,A
2006,32,72,125,1632733,150266,1,A
2007,48,56,213,1632733,149588,1,A
2007,48,56,213,1632733,149587,1,A
2007,48,56,213,1632733,150267,1,A
2007,48,56,213,1632733,150266,1,A
2008,144,31,173,1632733,149588,1,A
2008,144,31,173,1632733,149587,1,A
2008,144,31,173,1632733,150267,1,A
2008,144,31,173,1632733,150266,1,A
2009,112,64,277,1632733,149588,1,A
2009,112,64,277,1632733,149587,1,A
2009,112,64,277,1632733,150267,1,A
2009,112,64,277,1632733,150266,1,A
2010,112,32,165,1632733,149588,1,A
2010,112,32,165,1632733,149587,1,A
2010,112,32,165,1632733,150267,1,A
2010,112,32,165,1632733,150266,1,A
2011,48,40,181,1632733,149588,1,A
2011,48,40,181,1632733,149587,1,A
2011,48,40,181,1632733,150267,1,A
2011,48,40,181,1632733,150266,1,A
2012,32,0,0,1632733,149588,1,A
2012,32,0,0,1632733,149587,1,A
2012,32,0,0,1632733,150267,1,A
2012,32,0,0,1632733,150266,1,A
2001,48,48,171,1635135,150946,1,A
2001,48,48,171,1635135,150945,1,A
2001,48,48,171,1635135,151625,1,A
2001,48,48,171,1635135,151624,1,A
2002,112,16,173,1635135,150946,1,A
2002,112,16,173,1635135,150945,1,A
2002,112,16,173,1635135,151625,1,A
2002,112,16,173,1635135,151624,1,A
2003,48,72,189,1635135,150946,1,A
2003,48,72,189,1635135,150945,1,A
2003,48,72,189,1635135,151625,1,A
2003,48,72,189,1635135,151624,1,A
2004,48,79,165,1635135,150946,1,A
2004,48,79,165,1635135,150945,1,A
2004,48,79,165,1635135,151625,1,A
2004,48,79,165,1635135,151624,1,A
2005,104,48,165,1635135,150946,1,A
2005,104,48,165,1635135,150945,1,A
2005,104,48,165,1635135,151625,1,A
2005,104,48,165,1635135,151624,1,A
2006,48,72,189,1635135,150946,1,A
2006,48,72,189,1635135,150945,1,A
2006,48,72,189,1635135,151625,1,A
2006,48,72,189,1635135,151624,1,A
2007,56,56,213,1635135,150946,1,A
2007,56,56,213,1635135,150945,1,A
2007,56,56,213,1635135,151625,1,A
2007,56,56,213,1635135,151624,1,A
2008,152,31,205,1635135,150946,1,A
2008,152,31,205,1635135,150945,1,A
2008,152,31,205,1635135,151625,1,A
2008,152,31,205,1635135,151624,1,A
2009,112,64,173,1635135,150946,1,A
2009,112,64,173,1635135,150945,1,A
2009,112,64,173,1635135,151625,1,A
2009,112,64,173,1635135,151624,1,A
2010,120,32,165,1635135,150946,1,A
2010,120,32,165,1635135,150945,1,A
2010,120,32,165,1635135,151625,1,A
2010,120,32,165,1635135,151624,1,A
2011,48,40,181,1635135,150946,1,A
2011,48,40,181,1635135,150945,1,A
2011,48,40,181,1635135,151625,1,A
2011,48,40,181,1635135,151624,1,A
2012,24,0,0,1635135,150946,1,A
2012,24,0,0,1635135,150945,1,A
2012,24,0,0,1635135,151625,1,A
2012,24,0,0,1635135,151624,1,A
2001,72,48,189,1639940,153664,1,A
2001,72,48,189,1639940,153663,1,A
2001,72,48,189,1639940,154343,1,A
2001,72,48,189,1639940,154342,1,A
2002,120,16,173,1639940,153664,1,A
2002,120,16,173,1639940,153663,1,A
2002,120,16,173,1639940,154343,1,A
2002,120,16,173,1639940,154342,1,A
2003,64,72,221,1639940,153664,1,A
2003,64,72,221,1639940,153663,1,A
2003,64,72,221,1639940,154343,1,A
2003,64,72,221,1639940,154342,1,A
2004,88,71,165,1639940,153664,1,A
2004,88,71,165,1639940,153663,1,A
2004,88,71,165,1639940,154343,1,A
2004,88,71,165,1639940,154342,1,A
2005,104,48,165,1639940,153664,1,A
2005,104,48,165,1639940,153663,1,A
2005,104,48,165,1639940,154343,1,A
2005,104,48,165,1639940,154342,1,A
2006,56,56,189,1639940,153664,1,A
2006,56,56,189,1639940,153663,1,A
2006,56,56,189,1639940,154343,1,A
2006,56,56,189,1639940,154342,1,A
2007,80,56,213,1639940,153664,1,A
2007,80,56,213,1639940,153663,1,A
2007,80,56,213,1639940,154343,1,A
2007,80,56,213,1639940,154342,1,A
2008,160,31,213,1639940,153664,1,A
2008,160,31,213,1639940,153663,1,A
2008,160,31,213,1639940,154343,1,A
2008,160,31,213,1639940,154342,1,A
2009,120,64,181,1639940,153664,1,A
2009,120,64,181,1639940,153663,1,A
2009,120,64,181,1639940,154343,1,A
2009,120,64,181,1639940,154342,1,A
2010,128,40,181,1639940,153664,1,A
2010,128,40,181,1639940,153663,1,A
2010,128,40,181,1639940,154343,1,A
2010,128,40,181,1639940,154342,1,A
2011,56,40,181,1639940,153664,1,A
2011,56,40,181,1639940,153663,1,A
2011,56,40,181,1639940,154343,1,A
2011,56,40,181,1639940,154342,1,A
2012,24,0,0,1639940,153664,1,A
2012,24,0,0,1639940,153663,1,A
2012,24,0,0,1639940,154343,1,A
2012,24,0,0,1639940,154342,1,A
2008,80,71,165,1702348,188884,4,B
2008,80,71,165,1702348,188883,4,B
2008,80,71,165,1702348,189563,4,B
2008,80,71,165,1702348,189562,4,B
2009,24,80,109,1702348,188884,4,B
2009,24,80,109,1702348,188883,4,B
2009,24,80,109,1702348,189563,4,B
2009,24,80,109,1702348,189562,4,B
2010,40,72,157,1702348,188884,4,B
2010,40,72,157,1702348,188883,4,B
2010,40,72,157,1702348,189563,4,B
2010,40,72,157,1702348,189562,4,B
2011,24,40,133,1702348,188884,4,B
2011,24,40,133,1702348,188883,4,B
2011,24,40,133,1702348,189563,4,B
2011,24,40,133,1702348,189562,4,B
2012,16,0,0,1702348,188884,4,B
2012,16,0,0,1702348,188883,4,B
2012,16,0,0,1702348,189563,4,B
2012,16,0,0,1702348,189562,4,B
2001,0,0,0,1704750,190242,4,B
2001,0,0,0,1704750,190241,4,B
2001,0,0,0,1704750,190921,4,B
2001,0,0,0,1704750,190920,4,B
2002,40,64,157,1704750,190242,4,B
2002,40,64,157,1704750,190241,4,B
2002,40,64,157,1704750,190921,4,B
2002,40,64,157,1704750,190920,4,B
2003,40,40,221,1704750,190242,4,B
2003,40,40,221,1704750,190241,4,B
2003,40,40,221,1704750,190921,4,B
2003,40,40,221,1704750,190920,4,B
2004,48,95,165,1704750,190242,4,B
2004,48,95,165,1704750,190241,4,B
2004,48,95,165,1704750,190921,4,B
2004,48,95,165,1704750,190920,4,B
2005,96,48,165,1704750,190242,4,B
2005,96,48,165,1704750,190241,4,B
2005,96,48,165,1704750,190921,4,B
2005,96,48,165,1704750,190920,4,B
2006,32,88,149,1704750,190242,4,B
2006,32,88,149,1704750,190241,4,B
2006,32,88,149,1704750,190921,4,B
2006,32,88,149,1704750,190920,4,B
2007,40,88,213,1704750,190242,4,B
2007,40,88,213,1704750,190241,4,B
2007,40,88,213,1704750,190921,4,B
2007,40,88,213,1704750,190920,4,B
2008,88,31,165,1704750,190242,4,B
2008,88,31,165,1704750,190241,4,B
2008,88,31,165,1704750,190921,4,B
2008,88,31,165,1704750,190920,4,B
2009,40,64,109,1704750,190242,4,B
2009,40,64,109,1704750,190241,4,B
2009,40,64,109,1704750,190921,4,B
2009,40,64,109,1704750,190920,4,B
2010,48,72,157,1704750,190242,4,B
2010,48,72,157,1704750,190241,4,B
2010,48,72,157,1704750,190921,4,B
2010,48,72,157,1704750,190920,4,B
2011,24,40,133,1704750,190242,4,B
2011,24,40,133,1704750,190241,4,B
2011,24,40,133,1704750,190921,4,B
2011,24,40,133,1704750,190920,4,B
2012,16,0,0,1704750,190242,4,B
2012,16,0,0,1704750,190241,4,B
2012,16,0,0,1704750,190921,4,B
2012,16,0,0,1704750,190920,4,B
2001,8,165,165,1707152,191600,4,B
2001,8,165,165,1707152,191599,4,B
2002,40,64,157,1707152,191600,4,B
2002,40,64,157,1707152,191599,4,B
2003,40,40,221,1707152,191600,4,B
2003,40,40,221,1707152,191599,4,B
2004,40,95,165,1707152,191600,4,B
2004,40,95,165,1707152,191599,4,B
2005,80,56,165,1707152,191600,4,B
2005,80,56,165,1707152,191599,4,B
2006,40,88,149,1707152,191600,4,B
2006,40,88,149,1707152,191599,4,B
2007,40,56,213,1707152,191600,4,B
2007,40,56,213,1707152,191599,4,B
2008,88,31,165,1707152,191600,4,B
2008,88,31,165,1707152,191599,4,B
2009,56,64,149,1707152,191600,4,B
2009,56,64,149,1707152,191599,4,B
2010,56,72,157,1707152,191600,4,B
2010,56,72,157,1707152,191599,4,B
2011,24,40,133,1707152,191600,4,B
2011,24,40,133,1707152,191599,4,B
2012,16,0,0,1707152,191600,4,B
2012,16,0,0,1707152,191599,4,B
2001,96,48,189,1642342,155022,1,A
2002,112,16,173,1642342,155022,1,A
2003,96,64,197,1642342,155022,1,A
2004,96,71,165,1642342,155022,1,A
2005,104,48,165,1642342,155022,1,A
2006,80,56,245,1642342,155022,1,A
2007,104,56,213,1642342,155022,1,A
2008,160,31,213,1642342,155022,1,A
2009,128,64,181,1642342,155022,1,A
2010,120,40,181,1642342,155022,1,A
2011,64,40,181,1642342,155022,1,A
2012,32,0,0,1642342,155022,1,A
2001,32,48,171,1620724,142800,1,A
2001,32,48,171,1620724,142799,1,A
2001,32,48,171,1620724,143479,1,A
2001,32,48,171,1620724,143478,1,A
2002,64,64,157,1620724,142800,1,A
2002,64,64,157,1620724,142799,1,A
2002,64,64,157,1620724,143479,1,A
2002,64,64,157,1620724,143478,1,A
2003,40,72,197,1620724,142800,1,A
2003,40,72,197,1620724,142799,1,A
2003,40,72,197,1620724,143479,1,A
2003,40,72,197,1620724,143478,1,A
2004,32,125,165,1620724,142800,1,A
2004,32,125,165,1620724,142799,1,A
2004,32,125,165,1620724,143479,1,A
2004,32,125,165,1620724,143478,1,A
2005,72,64,165,1620724,142800,1,A
2005,72,64,165,1620724,142799,1,A
2005,72,64,165,1620724,143479,1,A
2005,72,64,165,1620724,143478,1,A
2006,32,72,125,1620724,142800,1,A
2006,32,72,125,1620724,142799,1,A
2006,32,72,125,1620724,143479,1,A
2006,32,72,125,1620724,143478,1,A
2007,24,96,181,1620724,142800,1,A
2007,24,96,181,1620724,142799,1,A
2007,24,96,181,1620724,143479,1,A
2007,24,96,181,1620724,143478,1,A
2008,88,63,165,1620724,142800,1,A
2008,88,63,165,1620724,142799,1,A
2008,88,63,165,1620724,143479,1,A
2008,88,63,165,1620724,143478,1,A
2009,72,64,165,1620724,142800,1,A
2009,72,64,165,1620724,142799,1,A
2009,72,64,165,1620724,143479,1,A
2009,72,64,165,1620724,143478,1,A
2010,88,56,157,1620724,142800,1,A
2010,88,56,157,1620724,142799,1,A
2010,88,56,157,1620724,143479,1,A
2010,88,56,157,1620724,143478,1,A
2011,32,72,157,1620724,142800,1,A
2011,32,72,157,1620724,142799,1,A
2011,32,72,157,1620724,143479,1,A
2011,32,72,157,1620724,143478,1,A
2012,24,0,0,1620724,142800,1,A
2012,24,0,0,1620724,142799,1,A
2012,24,0,0,1620724,143479,1,A
2012,24,0,0,1620724,143478,1,A
2001,40,48,171,1623125,144156,1,A
2001,40,48,171,1623125,144835,1,A
2001,40,48,171,1623125,144834,1,A
2002,80,16,205,1623125,144156,1,A
2002,80,16,205,1623125,144835,1,A
2002,80,16,205,1623125,144834,1,A
2003,40,72,189,1623125,144156,1,A
2003,40,72,189,1623125,144835,1,A
2003,40,72,189,1623125,144834,1,A
2004,64,63,165,1623125,144156,1,A
2004,64,63,165,1623125,144835,1,A
2004,64,63,165,1623125,144834,1,A
2005,96,48,165,1623125,144156,1,A
2005,96,48,165,1623125,144835,1,A
2005,96,48,165,1623125,144834,1,A
2006,48,72,189,1623125,144156,1,A
2006,48,72,189,1623125,144835,1,A
2006,48,72,189,1623125,144834,1,A
2007,32,56,181,1623125,144156,1,A
2007,32,56,181,1623125,144835,1,A
2007,32,56,181,1623125,144834,1,A
2008,96,63,165,1623125,144156,1,A
2008,96,63,165,1623125,144835,1,A
2008,96,63,165,1623125,144834,1,A
2009,88,64,165,1623125,144156,1,A
2009,88,64,165,1623125,144835,1,A
2009,88,64,165,1623125,144834,1,A
2010,104,56,173,1623125,144156,1,A
2010,104,56,173,1623125,144835,1,A
2010,104,56,173,1623125,144834,1,A
2011,40,40,157,1623125,144156,1,A
2011,40,40,157,1623125,144835,1,A
2011,40,40,157,1623125,144834,1,A
2012,16,0,0,1623125,144156,1,A
2012,16,0,0,1623125,144835,1,A
2012,16,0,0,1623125,144834,1,A
2001,56,48,189,1625527,145514,1,A
2001,56,48,189,1625527,145513,1,A
2001,56,48,189,1625527,146193,1,A
2001,56,48,189,1625527,146192,1,A
2002,104,48,205,1625527,145514,1,A
2002,104,48,205,1625527,145513,1,A
2002,104,48,205,1625527,146193,1,A
2002,104,48,205,1625527,146192,1,A
2003,32,72,189,1625527,145514,1,A
2003,32,72,189,1625527,145513,1,A
2003,32,72,189,1625527,146193,1,A
2003,32,72,189,1625527,146192,1,A
2004,72,63,165,1625527,145514,1,A
2004,72,63,165,1625527,145513,1,A
2004,72,63,165,1625527,146193,1,A
2004,72,63,165,1625527,146192,1,A
2005,104,48,165,1625527,145514,1,A
2005,104,48,165,1625527,145513,1,A
2005,104,48,165,1625527,146193,1,A
2005,104,48,165,1625527,146192,1,A
2006,48,72,189,1625527,145514,1,A
2006,48,72,189,1625527,145513,1,A
2006,48,72,189,1625527,146193,1,A
2006,48,72,189,1625527,146192,1,A
2007,48,56,181,1625527,145514,1,A
2007,48,56,181,1625527,145513,1,A
2007,48,56,181,1625527,146193,1,A
2007,48,56,181,1625527,146192,1,A
2008,128,31,165,1625527,145514,1,A
2008,128,31,165,1625527,145513,1,A
2008,128,31,165,1625527,146193,1,A
2008,128,31,165,1625527,146192,1,A
2009,104,64,173,1625527,145514,1,A
2009,104,64,173,1625527,145513,1,A
2009,104,64,173,1625527,146193,1,A
2009,104,64,173,1625527,146192,1,A
2010,112,56,173,1625527,145514,1,A
2010,112,56,173,1625527,145513,1,A
2010,112,56,173,1625527,146193,1,A
2010,112,56,173,1625527,146192,1,A
2011,48,40,157,1625527,145514,1,A
2011,48,40,157,1625527,145513,1,A
2011,48,40,157,1625527,146193,1,A
2011,48,40,157,1625527,146192,1,A
2012,24,0,0,1625527,145514,1,A
2012,24,0,0,1625527,145513,1,A
2012,24,0,0,1625527,146193,1,A
2012,24,0,0,1625527,146192,1,A
2001,40,48,189,1625528,145516,1,A
2001,40,48,189,1625528,145515,1,A
2001,40,48,189,1625528,146195,1,A
2001,40,48,189,1625528,146194,1,A
2002,88,56,205,1625528,145516,1,A
2002,88,56,205,1625528,145515,1,A
2002,88,56,205,1625528,146195,1,A
2002,88,56,205,1625528,146194,1,A
2003,40,72,189,1625528,145516,1,A
2003,40,72,189,1625528,145515,1,A
2003,40,72,189,1625528,146195,1,A
2003,40,72,189,1625528,146194,1,A
2004,48,63,165,1625528,145516,1,A
2004,48,63,165,1625528,145515,1,A
2004,48,63,165,1625528,146195,1,A
2004,48,63,165,1625528,146194,1,A
2005,96,48,165,1625528,145516,1,A
2005,96,48,165,1625528,145515,1,A
2005,96,48,165,1625528,146195,1,A
2005,96,48,165,1625528,146194,1,A
2006,32,72,125,1625528,145516,1,A
2006,32,72,125,1625528,145515,1,A
2006,32,72,125,1625528,146195,1,A
2006,32,72,125,1625528,146194,1,A
2007,32,56,181,1625528,145516,1,A
2007,32,56,181,1625528,145515,1,A
2007,32,56,181,1625528,146195,1,A
2007,32,56,181,1625528,146194,1,A
2008,104,47,165,1625528,145516,1,A
2008,104,47,165,1625528,145515,1,A
2008,104,47,165,1625528,146195,1,A
2008,104,47,165,1625528,146194,1,A
2009,88,64,165,1625528,145516,1,A
2009,88,64,165,1625528,145515,1,A
2009,88,64,165,1625528,146195,1,A
2009,88,64,165,1625528,146194,1,A
2010,88,56,157,1625528,145516,1,A
2010,88,56,157,1625528,145515,1,A
2010,88,56,157,1625528,146195,1,A
2010,88,56,157,1625528,146194,1,A
2011,48,40,157,1625528,145516,1,A
2011,48,40,157,1625528,145515,1,A
2011,48,40,157,1625528,146195,1,A
2011,48,40,157,1625528,146194,1,A
2012,24,0,0,1625528,145516,1,A
2012,24,0,0,1625528,145515,1,A
2012,24,0,0,1625528,146195,1,A
2012,24,0,0,1625528,146194,1,A
2001,40,48,189,1627929,146872,1,A
2001,40,48,189,1627929,146871,1,A
2001,40,48,189,1627929,147551,1,A
2001,40,48,189,1627929,147550,1,A
2002,104,56,173,1627929,146872,1,A
2002,104,56,173,1627929,146871,1,A
2002,104,56,173,1627929,147551,1,A
2002,104,56,173,1627929,147550,1,A
2003,40,72,189,1627929,146872,1,A
2003,40,72,189,1627929,146871,1,A
2003,40,72,189,1627929,147551,1,A
2003,40,72,189,1627929,147550,1,A
2004,80,63,165,1627929,146872,1,A
2004,80,63,165,1627929,146871,1,A
2004,80,63,165,1627929,147551,1,A
2004,80,63,165,1627929,147550,1,A
2005,88,64,173,1627929,146872,1,A
2005,88,64,173,1627929,146871,1,A
2005,88,64,173,1627929,147551,1,A
2005,88,64,173,1627929,147550,1,A
2006,48,72,189,1627929,146872,1,A
2006,48,72,189,1627929,146871,1,A
2006,48,72,189,1627929,147551,1,A
2006,48,72,189,1627929,147550,1,A
2007,40,56,181,1627929,146872,1,A
2007,40,56,181,1627929,146871,1,A
2007,40,56,181,1627929,147551,1,A
2007,40,56,181,1627929,147550,1,A
2008,144,31,205,1627929,146872,1,A
2008,144,31,205,1627929,146871,1,A
2008,144,31,205,1627929,147551,1,A
2008,144,31,205,1627929,147550,1,A
2009,104,64,173,1627929,146872,1,A
2009,104,64,173,1627929,146871,1,A
2009,104,64,173,1627929,147551,1,A
2009,104,64,173,1627929,147550,1,A
2010,96,56,157,1627929,146872,1,A
2010,96,56,157,1627929,146871,1,A
2010,96,56,157,1627929,147551,1,A
2010,96,56,157,1627929,147550,1,A
2011,48,40,157,1627929,146872,1,A
2011,48,40,157,1627929,146871,1,A
2011,48,40,157,1627929,147551,1,A
2011,48,40,157,1627929,147550,1,A
2012,24,0,0,1627929,146872,1,A
2012,24,0,0,1627929,146871,1,A
2012,24,0,0,1627929,147551,1,A
2012,24,0,0,1627929,147550,1,A
2001,56,48,189,1630331,148230,1,A
2001,56,48,189,1630331,148229,1,A
2001,56,48,189,1630331,148909,1,A
2001,56,48,189,1630331,148908,1,A
2002,120,16,173,1630331,148230,1,A
2002,120,16,173,1630331,148229,1,A
2002,120,16,173,1630331,148909,1,A
2002,120,16,173,1630331,148908,1,A
2003,40,72,189,1630331,148230,1,A
2003,40,72,189,1630331,148229,1,A
2003,40,72,189,1630331,148909,1,A
2003,40,72,189,1630331,148908,1,A
2004,64,79,165,1630331,148230,1,A
2004,64,79,165,1630331,148229,1,A
2004,64,79,165,1630331,148909,1,A
2004,64,79,165,1630331,148908,1,A
2005,104,48,173,1630331,148230,1,A
2005,104,48,173,1630331,148229,1,A
2005,104,48,173,1630331,148909,1,A
2005,104,48,173,1630331,148908,1,A
2006,32,72,125,1630331,148230,1,A
2006,32,72,125,1630331,148229,1,A
2006,32,72,125,1630331,148909,1,A
2006,32,72,125,1630331,148908,1,A
2007,48,56,213,1630331,148230,1,A
2007,48,56,213,1630331,148229,1,A
2007,48,56,213,1630331,148909,1,A
2007,48,56,213,1630331,148908,1,A
2008,136,39,205,1630331,148230,1,A
2008,136,39,205,1630331,148229,1,A
2008,136,39,205,1630331,148909,1,A
2008,136,39,205,1630331,148908,1,A
2009,104,64,173,1630331,148230,1,A
2009,104,64,173,1630331,148229,1,A
2009,104,64,173,1630331,148909,1,A
2009,104,64,173,1630331,148908,1,A
2010,96,56,157,1630331,148230,1,A
2010,96,56,157,1630331,148229,1,A
2010,96,56,157,1630331,148909,1,A
2010,96,56,157,1630331,148908,1,A
2011,32,40,133,1630331,148230,1,A
2011,32,40,133,1630331,148229,1,A
2011,32,40,133,1630331,148909,1,A
2011,32,40,133,1630331,148908,1,A
2012,24,0,0,1630331,148230,1,A
2012,24,0,0,1630331,148229,1,A
2012,24,0,0,1630331,148909,1,A
2012,24,0,0,1630331,148908,1,A
2001,32,48,171,1632734,149590,1,A
2001,32,48,171,1632734,149589,1,A
2001,32,48,171,1632734,150269,1,A
2001,32,48,171,1632734,150268,1,A
2002,88,56,157,1632734,149590,1,A
2002,88,56,157,1632734,149589,1,A
2002,88,56,157,1632734,150269,1,A
2002,88,56,157,1632734,150268,1,A
2003,32,72,189,1632734,149590,1,A
2003,32,72,189,1632734,149589,1,A
2003,32,72,189,1632734,150269,1,A
2003,32,72,189,1632734,150268,1,A
2004,32,125,165,1632734,149590,1,A
2004,32,125,165,1632734,149589,1,A
2004,32,125,165,1632734,150269,1,A
2004,32,125,165,1632734,150268,1,A
2005,80,64,165,1632734,149590,1,A
2005,80,64,165,1632734,149589,1,A
2005,80,64,165,1632734,150269,1,A
2005,80,64,165,1632734,150268,1,A
2006,32,72,125,1632734,149590,1,A
2006,32,72,125,1632734,149589,1,A
2006,32,72,125,1632734,150269,1,A
2006,32,72,125,1632734,150268,1,A
2007,32,56,213,1632734,149590,1,A
2007,32,56,213,1632734,149589,1,A
2007,32,56,213,1632734,150269,1,A
2007,32,56,213,1632734,150268,1,A
2008,104,31,165,1632734,149590,1,A
2008,104,31,165,1632734,149589,1,A
2008,104,31,165,1632734,150269,1,A
2008,104,31,165,1632734,150268,1,A
2009,104,64,229,1632734,149590,1,A
2009,104,64,229,1632734,149589,1,A
2009,104,64,229,1632734,150269,1,A
2009,104,64,229,1632734,150268,1,A
2010,80,56,149,1632734,149590,1,A
2010,80,56,149,1632734,149589,1,A
2010,80,56,149,1632734,150269,1,A
2010,80,56,149,1632734,150268,1,A
2011,40,40,181,1632734,149590,1,A
2011,40,40,181,1632734,149589,1,A
2011,40,40,181,1632734,150269,1,A
2011,40,40,181,1632734,150268,1,A
2012,24,0,0,1632734,149590,1,A
2012,24,0,0,1632734,149589,1,A
2012,24,0,0,1632734,150269,1,A
2012,24,0,0,1632734,150268,1,A
2001,40,48,165,1635136,150948,1,A
2001,40,48,165,1635136,150947,1,A
2001,40,48,165,1635136,151627,1,A
2001,40,48,165,1635136,151626,1,A
2002,104,16,157,1635136,150948,1,A
2002,104,16,157,1635136,150947,1,A
2002,104,16,157,1635136,151627,1,A
2002,104,16,157,1635136,151626,1,A
2003,64,72,221,1635136,150948,1,A
2003,64,72,221,1635136,150947,1,A
2003,64,72,221,1635136,151627,1,A
2003,64,72,221,1635136,151626,1,A
2004,64,71,165,1635136,150948,1,A
2004,64,71,165,1635136,150947,1,A
2004,64,71,165,1635136,151627,1,A
2004,64,71,165,1635136,151626,1,A
2005,104,48,165,1635136,150948,1,A
2005,104,48,165,1635136,150947,1,A
2005,104,48,165,1635136,151627,1,A
2005,104,48,165,1635136,151626,1,A
2006,48,72,189,1635136,150948,1,A
2006,48,72,189,1635136,150947,1,A
2006,48,72,189,1635136,151627,1,A
2006,48,72,189,1635136,151626,1,A
2007,64,56,213,1635136,150948,1,A
2007,64,56,213,1635136,150947,1,A
2007,64,56,213,1635136,151627,1,A
2007,64,56,213,1635136,151626,1,A
2008,144,31,205,1635136,150948,1,A
2008,144,31,205,1635136,150947,1,A
2008,144,31,205,1635136,151627,1,A
2008,144,31,205,1635136,151626,1,A
2009,112,64,229,1635136,150948,1,A
2009,112,64,229,1635136,150947,1,A
2009,112,64,229,1635136,151627,1,A
2009,112,64,229,1635136,151626,1,A
2010,104,56,173,1635136,150948,1,A
2010,104,56,173,1635136,150947,1,A
2010,104,56,173,1635136,151627,1,A
2010,104,56,173,1635136,151626,1,A
2011,48,40,181,1635136,150948,1,A
2011,48,40,181,1635136,150947,1,A
2011,48,40,181,1635136,151627,1,A
2011,48,40,181,1635136,151626,1,A
2012,24,0,0,1635136,150948,1,A
2012,24,0,0,1635136,150947,1,A
2012,24,0,0,1635136,151627,1,A
2012,24,0,0,1635136,151626,1,A
2001,64,48,189,1637537,152304,1,A
2001,64,48,189,1637537,152303,1,A
2001,64,48,189,1637537,152983,1,A
2001,64,48,189,1637537,152982,1,A
2002,112,16,173,1637537,152304,1,A
2002,112,16,173,1637537,152303,1,A
2002,112,16,173,1637537,152983,1,A
2002,112,16,173,1637537,152982,1,A
2003,72,72,197,1637537,152304,1,A
2003,72,72,197,1637537,152303,1,A
2003,72,72,197,1637537,152983,1,A
2003,72,72,197,1637537,152982,1,A
2004,80,71,165,1637537,152304,1,A
2004,80,71,165,1637537,152303,1,A
2004,80,71,165,1637537,152983,1,A
2004,80,71,165,1637537,152982,1,A
2005,96,48,165,1637537,152304,1,A
2005,96,48,165,1637537,152303,1,A
2005,96,48,165,1637537,152983,1,A
2005,96,48,165,1637537,152982,1,A
2006,56,56,189,1637537,152304,1,A
2006,56,56,189,1637537,152303,1,A
2006,56,56,189,1637537,152983,1,A
2006,56,56,189,1637537,152982,1,A
2007,72,56,213,1637537,152304,1,A
2007,72,56,213,1637537,152303,1,A
2007,72,56,213,1637537,152983,1,A
2007,72,56,213,1637537,152982,1,A
2008,152,31,205,1637537,152304,1,A
2008,152,31,205,1637537,152303,1,A
2008,152,31,205,1637537,152983,1,A
2008,152,31,205,1637537,152982,1,A
2009,120,64,181,1637537,152304,1,A
2009,120,64,181,1637537,152303,1,A
2009,120,64,181,1637537,152983,1,A
2009,120,64,181,1637537,152982,1,A
2010,128,32,173,1637537,152304,1,A
2010,128,32,173,1637537,152303,1,A
2010,128,32,173,1637537,152983,1,A
2010,128,32,173,1637537,152982,1,A
2011,56,40,181,1637537,152304,1,A
2011,56,40,181,1637537,152303,1,A
2011,56,40,181,1637537,152983,1,A
2011,56,40,181,1637537,152982,1,A
2012,24,0,0,1637537,152304,1,A
2012,24,0,0,1637537,152303,1,A
2012,24,0,0,1637537,152983,1,A
2012,24,0,0,1637537,152982,1,A
2001,56,48,189,1637538,152306,1,A
2001,56,48,189,1637538,152305,1,A
2001,56,48,189,1637538,152985,1,A
2001,56,48,189,1637538,152984,1,A
2002,120,16,173,1637538,152306,1,A
2002,120,16,173,1637538,152305,1,A
